trade_date,close,pct_chg,vol,ema24,ma120,ma250,rise,fall,rise_limit,fall_limit,rise_limit_count,ema24_up,ma120_up,north_money,pct_chg_v,vol_5,vol_v,ema24_on_v,ma120_on_v,ma250_on_v,rise_fall_v,rise_limit_fall_limit_v,rise_limit_count_5,rise_limit_count_v,ema24_up_5,ema24_up_v,ma120_up_5,ma120_up_v,north_money_5,north_money_v1,north_money_v,v,v_5
20120730,2109.914,-0.8855,51992383.0,2179.35,2325.76,2379.36,321,2002,4,31,0,177,257,0.0,-2.9499999999999997,51988111.8,3.0,-5,-4,-3,-2.16,-2.31,2.0,0.0,371.6,1.92,338.2,2.2800000000000002,0.0,0.0,0.0,-1.1,-0.2
20120727,2128.765,0.1299,52076920.0,2185.39,2327.6,2382.11,929,1295,11,1,2,320,317,0.0,0.44999999999999996,52725051.4,2.9699999999999998,-5,-4,-3,-0.48,2.4899999999999998,3.0,2.0100000000000002,427.4,3.0,364.4,2.61,0.0,0.0,0.0,0.1,-0.1
20120726,2126.004,-0.475,52884076.0,2190.31,2329.13,2384.86,526,1725,9,1,3,361,344,0.0,-1.6,55179001.8,2.88,-5,-4,-3,-1.59,2.4000000000000004,5.0,1.7999999999999998,469.2,3.08,384.4,2.67,0.0,0.0,0.0,-0.2,0.0
20120725,2136.151,-0.4863,48575894.0,2195.9,2330.31,2387.63,625,1638,13,1,3,460,375,0.0,-1.6,60469796.4,2.4000000000000004,-5,-4,-3,-1.35,2.58,5.4,1.6800000000000002,512.2,3.6,402.4,2.79,0.0,0.0,0.0,-0.2,0.3
20120724,2146.589,0.2422,54411286.0,2201.1,2331.62,2390.33,1734,517,20,0,2,540,398,0.0,0.8,64065149.4,2.55,-5,-4,-3,1.62,3.0,5.6,1.08,512.0,4.2,408.4,2.91,0.0,0.0,0.0,0.4,0.6
20120723,2141.402,-1.2559,55677081.0,2205.84,2332.77,2392.93,571,1712,16,5,5,456,388,0.0,-4.2,64219773.8,2.61,-5,-4,-3,-1.5,1.56,5.4,2.79,479.4,3.8,407.4,2.8499999999999996,0.0,0.0,0.0,-0.4,0.7
20120720,2168.638,-0.7416,64346672.0,2211.44,2334.25,2395.38,645,1594,32,1,12,529,417,0.0,-2.45,66581893.8,2.91,-5,-4,-3,-1.26,2.82,4.4,8.19,453.0,4.68,404.4,3.09,0.0,0.0,0.0,0.5,0.5
20120719,2184.841,0.7257,79338049.0,2215.16,2335.31,2397.92,1858,414,42,1,5,576,434,0.0,2.4,65221927.0,3.66,-5,-4,-3,1.92,2.8499999999999996,2.2,6.8100000000000005,459.6,5.0,413.6,3.1500000000000004,0.0,0.0,0.0,1.3,0.5
20120718,2169.099,0.3661,66552659.0,2217.8,2335.99,2400.37,1629,618,21,0,4,459,405,0.0,1.2,65781069.6,3.0300000000000002,-5,-4,-3,1.35,3.0,1.2,9.99,467.6,3.92,424.0,2.88,0.0,0.0,0.0,1.2,0.3
20120717,2161.186,0.616,55184408.0,2222.03,2337.07,2402.87,1756,519,19,1,1,377,393,0.0,2.05,64193432.2,2.58,-5,-4,-3,1.62,2.7,0.4,7.5,468.0,3.24,430.6,2.73,0.0,0.0,0.0,0.9,0.1
20120716,2147.955,-1.7357,67487681.0,2227.32,2337.45,2405.47,136,2199,3,101,0,324,373,0.0,-5.8,64955345.0,3.12,-5,-4,-3,-2.64,-2.82,0.2,0.0,475.4,2.72,436.8,2.55,0.0,0.0,0.0,-1.4,-0.3
20120713,2185.895,0.0185,57546838.0,2234.23,2338.25,2408.14,582,1680,9,15,1,562,463,0.0,0.05,66480103.2,2.61,-5,-4,-3,-1.47,-0.75,0.4,7.5,511.0,4.4,455.8,3.06,0.0,0.0,0.0,0.3,-0.2
20120712,2185.491,0.4647,82133762.0,2238.43,2338.99,2410.65,1926,359,20,0,0,616,486,0.0,1.55,70282319.0,3.51,-5,-4,-3,2.07,3.0,0.4,0.0,537.4,4.6,477.4,3.06,0.0,0.0,0.0,0.5,-0.1
20120711,2175.383,0.5057,58614472.0,2243.03,2339.75,2412.94,1683,573,10,9,0,461,438,0.0,1.7000000000000002,65449153.4,2.7,-5,-4,-3,1.47,0.15000000000000002,0.8,0.0,513.6,3.6,477.4,2.7600000000000002,0.0,0.0,0.0,0.0,-0.3
20120710,2164.437,-0.2938,58993972.0,2248.91,2340.67,2415.29,656,1603,7,22,0,414,424,0.0,-1.0,64780990.2,2.73,-5,-4,-3,-1.26,-1.56,1.0,0.0,555.6,3.0,503.8,2.52,0.0,0.0,0.0,-0.7,-0.3
20120709,2170.814,-2.373,75111472.0,2256.26,2341.18,2417.54,250,2059,4,14,1,502,468,0.0,-7.9,65522800.0,3.4499999999999997,-5,-4,-3,-2.34,-1.6800000000000002,1.4,2.13,610.4,3.28,535.0,2.61,0.0,0.0,0.0,-1.1,-0.0
20120706,2223.579,1.0097,76557917.0,2263.69,2341.12,2419.9,2015,270,14,2,1,694,571,0.0,3.35,62939747.0,3.66,-5,-4,-3,2.2800000000000002,2.25,1.6,1.8599999999999999,630.8,4.4,554.8,3.09,0.0,0.0,0.0,0.8,0.3
20120705,2201.353,-1.1656,57967934.0,2267.18,2340.49,2422.04,290,2004,5,10,2,497,486,0.0,-3.9000000000000004,59916540.8,2.91,-5,-4,-3,-2.25,-0.99,1.4,4.29,585.2,3.4,541.4,2.7,0.0,0.0,0.0,-0.5,0.3
20120704,2227.315,-0.0842,55273656.0,2272.9,2340.23,2424.22,778,1458,8,1,1,671,570,0.0,-0.3,59159390.6,2.79,-5,-4,-3,-0.8999999999999999,2.34,1.4,2.13,556.4,4.84,537.8,3.18,0.0,0.0,0.0,0.2,0.3
20120703,2229.193,0.1385,62703021.0,2276.87,2339.99,2426.06,1236,952,20,2,2,688,580,0.0,0.44999999999999996,58314485.0,3.24,-5,-4,-3,0.39,2.46,2.4,2.4899999999999998,501.4,5.48,530.4,3.2700000000000005,0.0,0.0,0.0,0.5,0.3
20120702,2226.11,0.0305,62196207.0,2281.01,2339.53,2427.74,1778,459,16,1,2,604,567,0.0,0.1,56362040.4,3.3000000000000003,-5,-4,-3,1.77,2.64,3.0,2.0100000000000002,432.8,5.6,523.8,3.24,0.0,0.0,0.0,0.6,0.3
20120629,2225.431,1.3475,61441886.0,2285.78,2339.06,2429.42,1873,355,15,1,0,466,504,0.0,4.5,55876589.4,3.3000000000000003,-5,-4,-3,2.04,2.64,2.8,0.0,385.2,4.84,519.2,2.91,0.0,0.0,0.0,0.7,-0.0
20120628,2195.843,-0.9514,54182183.0,2291.03,2338.57,2431.01,422,1804,10,4,2,353,468,0.0,-3.15,55386614.6,2.94,-5,-4,-3,-1.8599999999999999,1.29,3.0,2.0100000000000002,408.4,3.44,555.8,2.52,0.0,0.0,0.0,-0.4,-0.3
20120627,2216.934,-0.231,51049128.0,2299.31,2338.52,2432.79,758,1453,18,0,6,396,533,0.0,-0.75,55370969.0,2.7600000000000002,-5,-4,-3,-0.9299999999999999,3.0,3.2,5.64,501.0,3.16,620.2,2.58,0.0,0.0,0.0,0.3,-0.2
20120626,2222.067,-0.092,52940798.0,2306.47,2338.42,2434.58,1159,1033,16,5,5,345,547,0.0,-0.3,57188324.4,2.79,-5,-4,-3,0.18,1.56,2.4,6.24,590.8,2.32,679.8,2.4000000000000004,0.0,0.0,0.0,0.3,-0.3
20120625,2224.114,-1.6261,59768952.0,2313.81,2338.12,2436.52,210,2050,13,11,1,366,544,0.0,-5.4,58719089.2,3.06,-5,-4,-3,-2.43,0.24,2.2,1.35,720.0,2.04,745.6,2.19,0.0,0.0,0.0,-1.0,-0.2
20120621,2260.877,-1.3956,58992012.0,2321.61,2337.85,2438.54,384,1880,3,1,1,582,687,0.0,-4.65,60502814.6,2.94,-5,-4,-3,-1.98,1.5,2.2,1.35,804.8,2.88,800.2,2.58,0.0,0.0,0.0,-0.7,0.1
20120620,2292.877,-0.3441,54103955.0,2326.89,2337.47,2440.3,973,1216,17,0,3,816,790,0.0,-1.1500000000000001,63031156.6,2.58,-5,-4,-3,-0.33,3.0,2.8,3.21,843.2,3.88,827.4,2.8499999999999996,0.0,0.0,0.0,0.2,0.3
20120619,2300.795,-0.6588,60135905.0,2329.85,2336.85,2441.95,610,1640,13,0,2,845,831,0.0,-2.2,67901235.4,2.67,-5,-4,-3,-1.3800000000000001,3.0,3.0,2.0100000000000002,855.2,3.96,838.2,2.9699999999999998,0.0,0.0,0.0,-0.1,0.6
20120618,2316.052,0.3989,60594622.0,2332.38,2336.22,2443.56,1873,332,14,1,4,991,876,0.0,1.35,67862450.8,2.67,-5,-4,-3,2.0999999999999996,2.61,3.0,3.99,797.8,4.96,817.4,3.21,0.0,0.0,0.0,0.8,0.6
20120615,2306.85,0.4749,68687579.0,2333.8,2335.09,2445.29,1161,1001,12,1,1,790,817,0.0,1.6,68583119.8,3.0,-5,-4,-3,0.21000000000000002,2.55,2.4,1.26,722.0,4.36,794.0,3.09,0.0,0.0,0.0,0.4,0.7
20120614,2295.946,-0.9909,71633722.0,2336.14,2334.44,2447.04,604,1644,12,0,4,774,823,0.0,-3.3000000000000003,68430532.2,3.1500000000000004,-5,-4,-3,-1.3800000000000001,3.0,2.8,4.29,637.8,4.84,759.2,3.24,0.0,0.0,0.0,0.2,0.8
20120613,2318.924,1.2723,78454349.0,2339.64,2334.04,2448.77,2204,102,20,0,4,876,844,0.0,4.25,66150197.4,3.57,-5,-4,-3,2.73,3.0,2.0,6.0,562.8,6.24,726.8,3.4799999999999995,0.0,0.0,0.0,1.6,0.7
20120612,2289.791,-0.6967,59941982.0,2341.44,2333.82,2450.32,673,1573,6,0,2,558,727,0.0,-2.3000000000000003,62165733.2,2.88,-5,-4,-3,-1.2000000000000002,3.0,1.4,4.29,468.2,4.76,696.8,3.12,0.0,0.0,0.0,0.2,0.4
20120611,2305.856,1.0699,64197967.0,2345.93,2334.03,2452.13,2107,161,18,1,1,612,759,0.0,3.55,63393042.4,3.0300000000000002,-5,-4,-3,2.58,2.67,1.0,3.0,442.6,5.52,697.2,3.2700000000000005,0.0,0.0,0.0,1.1,0.3
20120608,2281.447,-0.5095,67924641.0,2349.42,2334.23,2453.88,857,1281,8,0,3,369,643,0.0,-1.7000000000000002,68589318.4,2.9699999999999998,-5,-4,-3,-0.6000000000000001,3.0,0.8,11.25,403.0,3.68,689.4,2.79,0.0,0.0,0.0,0.9,-0.2
20120607,2293.13,-0.7112,60232048.0,2355.33,2334.66,2455.58,650,1534,6,0,0,399,661,0.0,-2.3499999999999996,70408774.8,2.58,-5,-4,-3,-1.2000000000000002,3.0,0.2,0.0,525.8,3.04,758.4,2.61,0.0,0.0,0.0,-0.4,-0.2
20120606,2309.555,-0.1021,58532028.0,2360.73,2334.93,2457.25,823,1340,8,0,1,403,694,0.0,-0.35000000000000003,73940410.8,2.37,-5,-4,-3,-0.72,3.0,0.8,3.75,651.0,2.48,827.2,2.52,0.0,0.0,0.0,0.1,0.1
20120605,2311.916,0.1458,66078528.0,2365.18,2335.13,2458.96,997,1156,6,0,0,430,729,0.0,0.5,80195963.8,2.46,-5,-4,-3,-0.21000000000000002,3.0,0.6,0.0,766.8,2.24,888.8,2.46,0.0,0.0,0.0,-0.1,0.4
20120604,2308.55,-2.7338,90179347.0,2369.82,2335.53,2460.68,128,2153,3,1,0,414,720,0.0,-9.1,90411803.2,3.0,-5,-4,-3,-2.67,1.5,1.6,0.0,875.4,1.88,940.0,2.31,0.0,0.0,0.0,-1.4,1.1
20120601,2373.436,0.0507,77021923.0,2375.14,2336.18,2462.51,887,1302,3,0,0,983,988,0.0,0.15,91368354.8,2.52,-5,4,-3,-0.5700000000000001,3.0,2.2,0.0,926.2,4.24,970.4,3.06,0.0,0.0,0.0,0.8,1.8
20120531,2372.234,-0.5214,77890228.0,2375.29,2335.85,2464.12,1171,1008,17,0,3,1025,1005,0.0,-1.75,90767820.6,2.58,-5,4,-3,0.21000000000000002,3.0,2.4,3.75,828.6,4.96,922.0,3.2700000000000005,0.0,0.0,0.0,1.1,1.7
20120530,2384.668,-0.2079,89809793.0,2375.56,2336.19,2466.06,1161,991,15,0,0,982,1002,0.0,-0.7000000000000001,91031136.0,2.9699999999999998,5,4,-3,0.24,3.0,2.0,0.0,753.2,5.2,895.0,3.3600000000000003,0.0,0.0,0.0,1.8,1.6
20120529,2389.636,1.1971,117157725.0,2374.77,2336.17,2467.96,2016,212,23,0,5,973,985,0.0,4.0,89912493.4,3.9000000000000004,5,4,-3,2.43,3.0,2.0,7.5,705.8,5.52,874.2,3.3899999999999997,0.0,0.0,0.0,3.2,1.4
20120528,2361.367,1.1919,94962105.0,2373.47,2336.09,2469.89,1692,531,28,0,3,668,872,0.0,3.95,81836904.4,3.4799999999999995,-5,4,-3,1.56,3.0,1.0,9.0,678.0,3.96,866.2,3.0300000000000002,0.0,0.0,0.0,2.2,1.0
20120525,2333.553,-0.741,74019252.0,2374.53,2336.4,2471.86,433,1743,7,1,1,495,746,0.0,-2.45,77812551.6,2.8499999999999996,-5,-4,-3,-1.7999999999999998,2.25,0.4,7.5,665.2,2.96,860.0,2.61,0.0,0.0,0.0,0.2,0.7
20120524,2350.973,-0.5274,79206805.0,2378.09,2336.91,2473.92,622,1598,4,0,1,648,870,0.0,-1.75,80946585.0,2.94,-5,4,-3,-1.32,3.0,1.6,1.8599999999999999,685.4,3.8,873.0,3.0,0.0,0.0,0.0,0.7,0.7
20120523,2363.437,-0.4159,84216580.0,2380.45,2337.42,2476.0,747,1470,7,2,0,745,898,0.0,-1.4000000000000001,82479230.0,3.06,-5,4,-3,-0.99,1.6800000000000002,2.4,0.0,739.2,4.04,891.0,3.0300000000000002,0.0,0.0,0.0,0.5,1.0
20120522,2373.307,1.0649,76779780.0,2381.93,2337.85,2477.92,2002,205,6,0,0,834,945,0.0,3.55,80982679.8,2.8499999999999996,-5,4,-3,2.43,3.0,3.0,0.0,709.8,4.68,877.6,3.24,0.0,0.0,0.0,1.4,1.0
20120521,2348.3,0.1612,74840341.0,2382.67,2338.21,2479.96,958,1207,7,8,0,604,841,0.0,0.55,81211307.0,2.7600000000000002,-5,4,-3,-0.36,-0.21000000000000002,3.2,0.0,705.2,3.44,868.2,2.91,0.0,0.0,0.0,0.5,0.8
20120518,2344.52,-1.4446,89689419.0,2385.66,2339.17,2482.13,377,1769,20,2,7,596,811,0.0,-4.8,84348506.6,3.18,-5,4,-3,-1.9500000000000002,2.46,4.0,5.25,756.4,3.16,890.4,2.73,0.0,0.0,0.0,0.5,0.9
20120517,2378.886,1.3935,86870030.0,2389.24,2340.19,2484.24,1964,244,28,0,5,917,960,0.0,4.65,81383421.8,3.21,-5,4,-3,2.34,3.0,2.8,5.37,818.8,4.48,916.8,3.1500000000000004,0.0,0.0,0.0,2.0,0.9
20120516,2346.192,-1.2064,76733829.0,2390.14,2341.45,2486.18,383,1782,9,1,3,598,831,0.0,-4.0,80349110.0,2.88,-5,4,-3,-1.9500000000000002,2.4000000000000004,2.2,4.08,857.8,2.8,922.6,2.7,0.0,0.0,0.0,0.4,0.8
20120515,2374.843,-0.2471,77922916.0,2393.96,2342.97,2488.29,847,1324,9,1,1,811,898,0.0,-0.8,84582786.6,2.7600000000000002,-5,4,-3,-0.66,2.4000000000000004,2.0,1.5,943.6,3.44,951.8,2.82,0.0,0.0,0.0,0.7,1.0
20120514,2380.725,-0.5953,90526339.0,2395.63,2343.85,2490.25,829,1315,13,0,4,860,952,0.0,-2.0,89969310.8,3.0300000000000002,-5,4,-3,-0.6900000000000001,3.0,2.8,4.29,1093.0,3.16,999.2,2.8499999999999996,0.0,0.0,0.0,0.9,1.3
20120511,2394.983,-0.6326,74863995.0,2396.92,2344.68,2492.46,656,1486,9,2,1,908,943,0.0,-2.1,93630064.4,2.4000000000000004,-5,4,-3,-1.17,1.92,3.2,0.9299999999999999,1225.6,2.96,1036.2,2.73,0.0,0.0,0.0,0.3,1.6
20120510,2410.23,0.0682,81698471.0,2397.09,2345.76,2494.53,1301,799,19,0,2,1112,989,0.0,0.25,99098239.6,2.46,5,4,-3,0.72,3.0,3.2,1.8599999999999999,1335.0,3.32,1061.8,2.79,0.0,0.0,0.0,1.9,2.0
20120509,2408.587,-1.6455,97902212.0,2395.95,2346.54,2496.43,352,1864,11,1,2,1027,977,0.0,-5.5,103208244.0,2.8499999999999996,5,4,-3,-2.04,2.4899999999999998,3.2,1.8599999999999999,1365.6,3.0,1065.6,2.7600000000000002,0.0,0.0,0.0,1.0,2.1
20120508,2448.884,-0.1249,104855537.0,2394.85,2347.38,2498.5,1029,1099,24,1,5,1558,1135,0.0,-0.4,109229002.8,2.88,5,4,-3,-0.09,2.7600000000000002,3.0,5.01,1401.2,4.44,1063.0,3.21,0.0,0.0,0.0,2.2,2.4
20120507,2451.947,-0.0027,108830107.0,2390.15,2348.04,2500.46,1451,719,21,0,6,1523,1137,0.0,-0.0,106503565.4,3.06,5,4,-3,1.02,3.0,2.0,9.0,1270.4,4.8,1005.0,3.3899999999999997,0.0,0.0,0.0,2.8,2.2
20120504,2452.014,0.4891,102204871.0,2384.78,2348.51,2502.51,1612,568,20,1,1,1455,1071,0.0,1.6500000000000001,107843461.4,2.8499999999999996,5,4,-3,1.44,2.7,1.4,2.13,1171.2,4.96,961.6,3.33,0.0,0.0,0.0,2.3,2.0
20120503,2440.08,0.0674,102248493.0,2378.93,2348.95,2504.75,1287,868,16,0,2,1265,1008,0.0,0.2,113597060.6,2.7,5,4,-3,0.5700000000000001,3.0,4.2,1.44,1089.0,4.64,934.6,3.24,0.0,0.0,0.0,2.0,2.0
20120502,2438.436,1.7577,128006006.0,2373.61,2349.2,2507.09,1795,418,19,1,1,1205,964,0.0,5.85,119891832.8,3.21,5,4,-3,1.8599999999999999,2.7,4.8,0.63,1007.6,4.8,902.8,3.21,0.0,0.0,0.0,2.6,2.0
20120427,2396.3160000000007,-0.3485,91228350.0,2367.98,2349.44,2509.37,837,1290,11,6,0,904,845,0.0,-1.1500000000000001,118872143.2,2.31,5,4,-3,-0.63,0.8699999999999999,6.0,0.0,984.2,3.68,891.4,2.8499999999999996,0.0,0.0,0.0,1.3,1.8
20120426,2404.697,-0.0879,115529587.0,2365.51,2350.09,2511.78,832,1319,23,3,3,1027,920,0.0,-0.3,123730885.6,2.79,5,4,-3,-0.6900000000000001,2.31,6.6,1.35,1116.8,3.68,922.8,3.0,0.0,0.0,0.0,1.6,2.0
20120425,2406.813,0.7526,130972867.0,2362.1,2350.34,2514.39,1669,503,45,1,15,1044,936,0.0,2.5,119479452.4,3.3000000000000003,5,4,-3,1.62,2.88,6.6,6.8100000000000005,1199.6,3.48,927.4,3.0300000000000002,0.0,0.0,0.0,2.7,2.1
20120424,2388.834,0.0103,133722354.0,2358.22,2350.52,2516.96,615,1591,26,8,5,858,849,0.0,0.05,115007387.8,3.4799999999999995,5,4,-3,-1.32,1.59,4.0,3.75,1284.6,2.68,930.2,2.73,0.0,0.0,0.0,1.7,2.1
20120423,2388.588,-0.7593,122907558.0,2355.55,2350.69,2519.58,447,1724,21,44,7,1088,907,0.0,-2.55,105200606.0,3.51,5,4,-3,-1.77,-1.0499999999999998,3.8,5.5200000000000005,1295.2,3.36,909.8,3.0,0.0,0.0,0.0,1.5,1.7
20120420,2406.863,1.1868,115522062.0,2352.68,2350.54,2522.23,1555,521,24,0,3,1567,1002,0.0,3.95,97683630.8,3.54,5,4,-3,1.5,3.0,4.4,2.04,1314.2,4.76,902.6,3.33,0.0,0.0,0.0,2.6,1.8
20120419,2378.634,-0.093,94272421.0,2347.97,2349.79,2524.68,918,1200,14,0,3,1441,943,0.0,-0.3,94334101.2,3.0,5,4,-3,-0.39,3.0,6.0,1.5,1242.6,4.64,871.6,3.24,0.0,0.0,0.0,1.9,1.9
20120418,2380.848,1.9642,108612544.0,2345.3,2349.4,2527.26,2093,93,28,0,2,1469,950,0.0,6.550000000000001,95017196.0,3.42,5,4,-3,2.73,3.0,6.6,0.8999999999999999,1160.4,5.08,833.8,3.42,0.0,0.0,0.0,2.8,2.0
20120417,2334.985,-0.9351,84688445.0,2342.21,2349.37,2529.86,405,1765,15,8,4,911,747,0.0,-3.1,88320701.2,2.88,-5,-4,-3,-1.8900000000000001,0.8999999999999999,7.0,1.71,999.4,3.64,768.6,2.91,0.0,0.0,0.0,-0.4,1.6
20120416,2357.026,-0.0905,85322682.0,2342.84,2349.77,2532.55,988,1173,30,0,10,1183,871,0.0,-0.3,84852117.4,3.0300000000000002,5,4,-3,-0.27,3.0,6.6,4.5600000000000005,929.8,5.08,734.2,3.57,0.0,0.0,0.0,2.2,1.8
20120413,2359.161,0.3529,98774414.0,2341.61,2350.47,2535.13,1520,631,28,0,11,1209,847,0.0,1.2,79739708.8,3.7199999999999998,5,4,-3,1.23,3.0,5.0,6.6000000000000005,779.0,6.2,661.6,3.84,0.0,0.0,0.0,2.9,1.4
20120412,2350.864,1.8164,97687895.0,2340.08,2351.07,2537.56,2089,118,49,0,6,1030,754,0.0,6.05,74412130.2,3.93,5,-4,-3,2.67,3.0,4.0,4.5,632.0,6.52,602.8,3.75,0.0,0.0,0.0,2.6,1.1
20120411,2308.925,0.1328,75130070.0,2339.14,2351.8,2539.87,1197,961,26,0,4,664,624,0.0,0.44999999999999996,70894842.4,3.18,-5,-4,-3,0.33,3.0,3.8,3.1500000000000004,508.0,5.24,554.4,3.3899999999999997,0.0,0.0,0.0,0.6,1.0
20120410,2305.863,0.8787,67345526.0,2341.77,2352.73,2542.46,1740,423,15,0,2,563,575,0.0,2.9499999999999997,68273657.8,2.9699999999999998,-5,-4,-3,1.83,3.0,3.2,1.8599999999999999,406.6,5.52,498.6,3.4499999999999997,0.0,0.0,0.0,0.9,0.9
20120409,2285.777,-0.9007,59760639.0,2344.89,2353.08,2545.07,486,1689,13,0,2,429,508,0.0,-3.0,69654169.4,2.58,-5,-4,-3,-1.6500000000000001,3.0,2.8,2.13,323.6,5.32,450.6,3.3899999999999997,0.0,0.0,0.0,-0.0,0.5
20120406,2306.553,0.1873,72136521.0,2350.03,2353.58,2547.86,1447,657,19,0,6,474,553,0.0,0.6,74431098.2,2.91,-5,-4,-3,1.1400000000000001,3.0,2.4,7.5,273.4,6.92,431.4,3.84,0.0,0.0,0.0,1.3,0.1
20120405,2302.241,1.7436,80101456.0,2353.81,2354.02,2550.54,2174,48,38,0,5,410,512,0.0,5.8,72180017.2,3.33,-5,-4,-3,2.88,3.0,1.2,12.51,306.4,5.36,469.4,3.2700000000000005,0.0,0.0,0.0,2.2,-0.1
20120330,2262.788,0.4719,62024147.0,2358.3,2354.54,2553.12,931,1206,13,15,1,157,345,0.0,1.55,67245272.6,2.7600000000000002,-5,-4,-3,-0.39,-0.21000000000000002,0.4,7.5,353.0,1.76,513.2,2.0100000000000002,0.0,0.0,0.0,0.3,-0.6
20120329,2252.16,-1.4321,74248084.0,2366.6,2355.62,2555.86,362,1837,7,19,0,148,335,0.0,-4.75,70212871.0,3.18,-5,-4,-3,-2.0100000000000002,-1.3800000000000001,0.4,0.0,458.8,1.28,587.6,1.71,0.0,0.0,0.0,-1.3,-0.8
20120328,2284.881,-2.6542,83645283.0,2376.56,2356.98,2558.53,73,2158,4,38,0,178,412,0.0,-8.85,71233030.2,3.51,-5,-4,-3,-2.79,-2.43,0.8,0.0,644.4,1.12,700.0,1.77,0.0,0.0,0.0,-1.8,-0.4
20120327,2347.179,-0.1455,60881116.0,2384.53,2357.88,2561.03,929,1212,4,0,0,639,743,0.0,-0.5,73641281.2,2.4899999999999998,-5,-4,-3,-0.39,3.0,1.2,0.0,827.4,3.08,798.8,2.79,0.0,0.0,0.0,-0.1,0.2
20120326,2350.599,0.0451,55427733.0,2387.77,2358.59,2563.27,945,1192,4,2,1,643,731,0.0,0.15,81045845.0,2.04,-5,-4,-3,-0.36,0.99,1.4,2.13,914.6,2.8,822.4,2.67,0.0,0.0,0.0,-0.1,0.2
20120323,2349.539,-1.1042,76862139.0,2391.01,2359.37,2565.45,274,1932,2,8,1,686,717,0.0,-3.7,90390996.4,2.55,-5,-4,-3,-2.25,-1.7999999999999998,1.4,2.13,1102.2,2.48,895.2,2.4000000000000004,0.0,0.0,0.0,-0.9,0.7
20120322,2375.772,-0.1019,79348880.0,2394.61,2360.73,2567.78,906,1245,11,0,2,1076,897,0.0,-0.35000000000000003,95753693.0,2.4899999999999998,-5,4,-3,-0.48,3.0,1.8,3.33,1211.2,3.56,936.4,2.88,0.0,0.0,0.0,0.9,1.3
20120321,2378.195,0.0571,95686538.0,2396.25,2361.33,2569.86,1162,972,15,2,2,1093,906,0.0,0.2,103889016.8,2.7600000000000002,-5,4,-3,0.27,2.2800000000000002,2.0,3.0,1159.8,3.76,887.2,3.06,0.0,0.0,0.0,1.0,1.2
20120320,2376.839,-1.3835,97903935.0,2397.82,2361.82,2572.1,207,1983,11,1,1,1075,861,0.0,-4.6000000000000005,120708915.0,2.43,-5,4,-3,-2.43,2.4899999999999998,2.4,1.26,1163.8,3.68,858.8,3.0,0.0,0.0,0.0,0.2,1.0
20120319,2410.184,0.2266,102153490.0,2399.65,2362.7,2574.33,1806,374,23,0,1,1581,1095,0.0,0.75,122058070.4,2.52,5,4,-3,1.98,3.0,3.4,0.8699999999999999,1383.2,4.56,951.4,3.4499999999999997,0.0,0.0,0.0,2.1,1.6
20120316,2404.736,1.3043,103675622.0,2398.73,2363.28,2576.51,2111,94,34,3,3,1231,923,0.0,4.35,122871984.2,2.52,5,4,-3,2.73,2.52,4.0,2.25,1491.8,3.32,967.4,2.8499999999999996,0.0,0.0,0.0,2.4,1.6
20120315,2373.774,-0.73,120025499.0,2398.21,2363.94,2578.9,605,1603,18,1,3,819,651,0.0,-2.45,122261670.8,2.94,-5,4,-3,-1.35,2.67,3.6,2.4899999999999998,1667.6,1.96,998.4,1.9500000000000002,0.0,0.0,0.0,0.4,1.6
20120314,2391.23,-2.6291,179786029.0,2400.33,2364.76,2581.41,115,2121,13,2,4,1113,764,0.0,-8.75,117612997.8,4.59,-5,4,-3,-2.7,2.19,3.0,3.99,1901.8,2.36,1053.0,2.19,0.0,0.0,0.0,-0.0,2.0
20120313,2455.795,0.8598,104649712.0,2401.12,2365.64,2583.83,1682,493,22,0,6,2172,1324,0.0,2.8499999999999996,100613919.2,3.12,5,4,-3,1.6500000000000001,3.0,2.6,6.93,2026.4,4.28,1050.6,3.7800000000000002,0.0,0.0,0.0,2.9,2.3
20120312,2434.859,-0.1887,106223059.0,2396.37,2366.0,2585.77,1303,848,20,0,4,2124,1175,0.0,-0.65,100425779.2,3.18,5,4,-3,0.63,3.0,2.0,6.0,1972.0,4.32,939.2,3.75,0.0,0.0,0.0,2.4,2.1
20120309,2439.462,0.7927,100624055.0,2393.02,2366.68,2587.65,1946,205,15,0,1,2110,1078,0.0,2.6500000000000004,101719832.6,2.9699999999999998,5,4,-3,2.43,3.0,1.6,1.8599999999999999,1970.4,4.28,878.4,3.69,0.0,0.0,0.0,2.4,2.0
20120308,2420.276,1.0641,96782134.0,2388.99,2366.94,2589.54,2017,177,13,0,0,1990,924,0.0,3.55,102240697.2,2.8499999999999996,5,4,-3,2.52,3.0,1.4,0.0,1980.2,4.0,830.2,3.33,0.0,0.0,0.0,2.3,2.1
20120307,2394.794,-0.6493,94790636.0,2386.26,2367.43,2591.54,692,1468,8,0,2,1736,752,0.0,-2.15,97900928.2,2.91,5,4,-3,-1.08,3.0,1.6,3.75,1996.0,3.48,774.8,2.91,0.0,0.0,0.0,1.7,2.0
20120306,2410.445,-1.4134,103709012.0,2385.52,2368.54,2593.58,546,1654,17,0,3,1900,767,0.0,-4.699999999999999,98050191.4,3.18,5,4,-3,-1.5,3.0,1.6,5.64,2053.8,3.72,742.0,3.09,0.0,0.0,0.0,1.7,1.9
